sample_id	data_type	clf_group	clf_name	feat_name	feat_value	cancer_type	data_value	rank	rank_group
Breast_TNBC	feat_contrib	dna	event	trait.whole_genome_duplication	1.0	Head and neck: Adenoid cystic	0.8969994769803893	29	14
Breast_TNBC	feat_contrib	dna	event	trait.whole_genome_duplication	1.0	Head and neck: Salivary gland	0.6955864334990951	37	14
Breast_TNBC	feat_contrib	dna	event	trait.whole_genome_duplication	1.0	Head and neck: Other	0.973166588741959	26	14
Breast_TNBC	feat_contrib	dna	event	trait.whole_genome_duplication	1.0	Kidney: Chromophobe	0.8702280284582516	31	14
Breast_TNBC	feat_contrib	dna	event	trait.whole_genome_duplication	1.0	Kidney: Other	1.0	21	14
Breast_TNBC	feat_contrib	dna	event	trait.whole_genome_duplication	1.0	Lung: Non-small cell: LUAD	1.6262878093785214	2	14
Breast_TNBC	feat_contrib	dna	event	trait.whole_genome_duplication	1.0	Lung: Non-small cell: LUSC	1.1668408865418125	12	14
Breast_TNBC	feat_contrib	dna	event	trait.whole_genome_duplication	1.0	Lung: Small cell	1.0000831034529007	18	14
Breast_TNBC	feat_contrib	dna	event	trait.whole_genome_duplication	1.0	Lymphoid tissue	0.600735825089843	38	14
Breast_TNBC	feat_contrib	dna	event	trait.whole_genome_duplication	1.0	Mesothelium	1.0	22	14
Breast_TNBC	feat_contrib	dna	event	trait.whole_genome_duplication	1.0	Myeloid: Acute myeloid leukemia	2.8691046142564787	1	14
Breast_TNBC	feat_contrib	dna	event	trait.whole_genome_duplication	1.0	Myeloid: Myeloproliferative neoplasm	0.7007528653286286	36	14
Breast_TNBC	feat_contrib	dna	event	trait.whole_genome_duplication	1.0	NET: Colorectum/Small intestine	0.763684907213091	34	14
Breast_TNBC	feat_contrib	dna	event	trait.whole_genome_duplication	1.0	NET: Lung	1.3483747792528866	5	14
Breast_TNBC	feat_contrib	dna	event	trait.whole_genome_duplication	1.0	NET: Pancreas	1.391802959765204	4	14
Breast_TNBC	feat_contrib	dna	event	trait.whole_genome_duplication	1.0	Prostate	0.9491390200548326	27	14
Breast_TNBC	feat_contrib	dna	event	trait.whole_genome_duplication	1.0	Skin: Melanoma	1.0	23	14
Breast_TNBC	feat_contrib	dna	event	trait.whole_genome_duplication	1.0	Skin: Other	0.7010332225424647	35	14
Breast_TNBC	feat_contrib	dna	event	trait.whole_genome_duplication	1.0	Thyroid gland	0.8738032876479285	30	14
Breast_TNBC	feat_contrib	dna	event	trait.whole_genome_duplication	1.0	Urothelial tract	1.0757628093148945	17	14
Breast_TNBC	feat_contrib	dna	event	tmb.snv_count	20000.0	Anogenital	1.0000225302538024	13	15
Breast_TNBC	feat_contrib	dna	event	tmb.snv_count	20000.0	Bone/Soft tissue: Cartilaginous neoplasm	0.4406519253963859	38	15
Breast_TNBC	feat_contrib	dna	event	tmb.snv_count	20000.0	Bone/Soft tissue: GIST	1.0	18	15
Breast_TNBC	feat_contrib	dna	event	tmb.snv_count	20000.0	Bone/Soft tissue: Leiomyosarcoma	0.9997145407512468	31	15
Breast_TNBC	feat_contrib	dna	event	tmb.snv_count	20000.0	Bone/Soft tissue: Liposarcoma	0.9995894842846439	32	15
Breast_TNBC	feat_contrib	dna	event	tmb.snv_count	20000.0	Bone/Soft tissue: Osteosarcoma	0.45058884823138545	37	15
Breast_TNBC	feat_contrib	dna	event	tmb.snv_count	20000.0	Bone/Soft tissue: Undiff. sarcoma	1.0003138492403705	12	15
Breast_TNBC	feat_contrib	dna	event	tmb.snv_count	20000.0	Bone/Soft tissue: Other	1.0027648150708288	11	15
Breast_TNBC	feat_contrib	dna	event	tmb.snv_count	20000.0	Breast: Triple negative	0.9999931170236878	28	15
Breast_TNBC	feat_contrib	dna	event	tmb.snv_count	20000.0	Breast: Other	1.007378084926924	10	15
Breast_TNBC	feat_contrib	dna	event	tmb.snv_count	20000.0	CNS: Glioma	1.0	19	15
Breast_TNBC	feat_contrib	dna	event	tmb.snv_count	20000.0	CNS: Medulloblastoma	0.36204020854348745	39	15
Breast_TNBC	feat_contrib	dna	event	tmb.snv_count	20000.0	CNS: Pilocytic astrocytoma	0.21653566731600707	40	15
Breast_TNBC	feat_contrib	dna	event	tmb.snv_count	20000.0	Colorectum/Small intestine/Appendix	1.0000040600082418	16	15
Breast_TNBC	feat_contrib	dna	event	tmb.snv_count	20000.0	Esophagus/Stomach	1.0	20	15
Breast_TNBC	feat_contrib	dna	event	tmb.snv_count	20000.0	Gynecologic: Endometrium	1.0	21	15
Breast_TNBC	feat_contrib	dna	event	tmb.snv_count	20000.0	Gynecologic: Ovary/Fallopian tube	0.9999854401059963	29	15
Breast_TNBC	feat_contrib	dna	event	tmb.snv_count	20000.0	HPB: Bile duct/Gallbladder	1.0	22	15
Breast_TNBC	feat_contrib	dna	event	tmb.snv_count	20000.0	HPB: Liver	1.3601568173831418	8	15
Breast_TNBC	feat_contrib	dna	event	tmb.snv_count	20000.0	HPB: Pancreas	1.0	23	15
Breast_TNBC	feat_contrib	dna	event	tmb.snv_count	20000.0	Head and neck: Adenoid cystic	0.9999813301742834	30	15
Breast_TNBC	feat_contrib	dna	event	tmb.snv_count	20000.0	Head and neck: Salivary gland	1.000005621015798	15	15
Breast_TNBC	feat_contrib	dna	event	tmb.snv_count	20000.0	Head and neck: Other	1.000001323000875	17	15
Breast_TNBC	feat_contrib	dna	event	tmb.snv_count	20000.0	Kidney: Chromophobe	0.5755667911225323	35	15
Breast_TNBC	feat_contrib	dna	event	tmb.snv_count	20000.0	Kidney: Other	1.2439601997063623	9	15
Breast_TNBC	feat_contrib	dna	event	tmb.snv_count	20000.0	Lung: Non-small cell: LUAD	2.5844171276460335	3	15
Breast_TNBC	feat_contrib	dna	event	tmb.snv_count	20000.0	Lung: Non-small cell: LUSC	1.948773109603555	5	15
Breast_TNBC	feat_contrib	dna	event	tmb.snv_count	20000.0	Lung: Small cell	3.7061737122101985	1	15
Breast_TNBC	feat_contrib	dna	event	tmb.snv_count	20000.0	Lymphoid tissue	1.0	24	15
Breast_TNBC	feat_contrib	dna	event	tmb.snv_count	20000.0	Mesothelium	1.0	25	15
Breast_TNBC	feat_contrib	dna	event	tmb.snv_count	20000.0	Myeloid: Acute myeloid leukemia	0.9898518435820949	33	15
Breast_TNBC	feat_contrib	dna	event	tmb.snv_count	20000.0	Myeloid: Myeloproliferative neoplasm	0.5162314848744615	36	15
Breast_TNBC	feat_contrib	dna	event	tmb.snv_count	20000.0	NET: Colorectum/Small intestine	1.8170240037932517	6	15
Breast_TNBC	feat_contrib	dna	event	tmb.snv_count	20000.0	NET: Lung	1.5280615937840571	7	15
Breast_TNBC	feat_contrib	dna	event	tmb.snv_count	20000.0	NET: Pancreas	0.9999998556000105	27	15
Breast_TNBC	feat_contrib	dna	event	tmb.snv_count	20000.0	Prostate	1.0	26	15
Breast_TNBC	feat_contrib	dna	event	tmb.snv_count	20000.0	Skin: Melanoma	2.97130128513195	2	15
Breast_TNBC	feat_contrib	dna	event	tmb.snv_count	20000.0	Skin: Other	2.4478253055701824	4	15
Breast_TNBC	feat_contrib	dna	event	tmb.snv_count	20000.0	Thyroid gland	0.8061382702581174	34	15
Breast_TNBC	feat_contrib	dna	event	tmb.snv_count	20000.0	Urothelial tract	1.0000167301399472	14	15
Breast_TNBC	feat_contrib	dna	event	tmb.indels_per_mb	0.2627	Anogenital	1.0	7	16
Breast_TNBC	feat_contrib	dna	event	tmb.indels_per_mb	0.2627	Bone/Soft tissue: Cartilaginous neoplasm	1.0	8	16
Breast_TNBC	feat_contrib	dna	event	tmb.indels_per_mb	0.2627	Bone/Soft tissue: GIST	1.0	9	16
Breast_TNBC	feat_contrib	dna	event	tmb.indels_per_mb	0.2627	Bone/Soft tissue: Leiomyosarcoma	1.0	10	16
Breast_TNBC	feat_contrib	dna	event	tmb.indels_per_mb	0.2627	Bone/Soft tissue: Liposarcoma	0.9999999163100035	38	16
Breast_TNBC	feat_contrib	dna	event	tmb.indels_per_mb	0.2627	Bone/Soft tissue: Osteosarcoma	1.0	11	16
Breast_TNBC	feat_contrib	dna	event	tmb.indels_per_mb	0.2627	Bone/Soft tissue: Undiff. sarcoma	1.0000000157500002	6	16
Breast_TNBC	feat_contrib	dna	event	tmb.indels_per_mb	0.2627	Bone/Soft tissue: Other	1.0	12	16
Breast_TNBC	feat_contrib	dna	event	tmb.indels_per_mb	0.2627	Breast: Triple negative	1.0	13	16
Breast_TNBC	feat_contrib	dna	event	tmb.indels_per_mb	0.2627	Breast: Other	1.0	14	16
Breast_TNBC	feat_contrib	dna	event	tmb.indels_per_mb	0.2627	CNS: Glioma	1.0157020009682285	1	16
Breast_TNBC	feat_contrib	dna	event	tmb.indels_per_mb	0.2627	CNS: Medulloblastoma	1.0	15	16
Breast_TNBC	feat_contrib	dna	event	tmb.indels_per_mb	0.2627	CNS: Pilocytic astrocytoma	1.0	16	16
Breast_TNBC	feat_contrib	dna	event	tmb.indels_per_mb	0.2627	Colorectum/Small intestine/Appendix	1.0103835386425877	2	16
Breast_TNBC	feat_contrib	dna	event	tmb.indels_per_mb	0.2627	Esophagus/Stomach	1.0073750627972025	5	16
Breast_TNBC	feat_contrib	dna	event	tmb.indels_per_mb	0.2627	Gynecologic: Endometrium	1.0093625570781646	4	16
Breast_TNBC	feat_contrib	dna	event	tmb.indels_per_mb	0.2627	Gynecologic: Ovary/Fallopian tube	1.0	17	16
Breast_TNBC	feat_contrib	dna	event	tmb.indels_per_mb	0.2627	HPB: Bile duct/Gallbladder	1.0100430967577447	3	16
Breast_TNBC	feat_contrib	dna	event	tmb.indels_per_mb	0.2627	HPB: Liver	1.0	18	16
Breast_TNBC	feat_contrib	dna	event	tmb.indels_per_mb	0.2627	HPB: Pancreas	1.0	19	16
Breast_TNBC	feat_contrib	dna	event	tmb.indels_per_mb	0.2627	Head and neck: Adenoid cystic	1.0	20	16
Breast_TNBC	feat_contrib	dna	event	tmb.indels_per_mb	0.2627	Head and neck: Salivary gland	1.0	21	16
Breast_TNBC	feat_contrib	dna	event	tmb.indels_per_mb	0.2627	Head and neck: Other	1.0	22	16
Breast_TNBC	feat_contrib	dna	event	tmb.indels_per_mb	0.2627	Kidney: Chromophobe	1.0	23	16
Breast_TNBC	feat_contrib	dna	event	tmb.indels_per_mb	0.2627	Kidney: Other	1.0	24	16
Breast_TNBC	feat_contrib	dna	event	tmb.indels_per_mb	0.2627	Lung: Non-small cell: LUAD	1.0	25	16
Breast_TNBC	feat_contrib	dna	event	tmb.indels_per_mb	0.2627	Lung: Non-small cell: LUSC	0.9960797045009389	40	16
Breast_TNBC	feat_contrib	dna	event	tmb.indels_per_mb	0.2627	Lung: Small cell	0.9999999714100004	37	16
Breast_TNBC	feat_contrib	dna	event	tmb.indels_per_mb	0.2627	Lymphoid tissue	1.0	26	16
Breast_TNBC	feat_contrib	dna	event	tmb.indels_per_mb	0.2627	Mesothelium	1.0	27	16
Breast_TNBC	feat_contrib	dna	event	tmb.indels_per_mb	0.2627	Myeloid: Acute myeloid leukemia	1.0	28	16
Breast_TNBC	feat_contrib	dna	event	tmb.indels_per_mb	0.2627	Myeloid: Myeloproliferative neoplasm	1.0	29	16
Breast_TNBC	feat_contrib	dna	event	tmb.indels_per_mb	0.2627	NET: Colorectum/Small intestine	1.0	30	16
Breast_TNBC	feat_contrib	dna	event	tmb.indels_per_mb	0.2627	NET: Lung	1.0	31	16
Breast_TNBC	feat_contrib	dna	event	tmb.indels_per_mb	0.2627	NET: Pancreas	1.0	32	16
Breast_TNBC	feat_contrib	dna	event	tmb.indels_per_mb	0.2627	Prostate	1.0	33	16
Breast_TNBC	feat_contrib	dna	event	tmb.indels_per_mb	0.2627	Skin: Melanoma	1.0	34	16
Breast_TNBC	feat_contrib	dna	event	tmb.indels_per_mb	0.2627	Skin: Other	0.9962520411965119	39	16
Breast_TNBC	feat_contrib	dna	event	tmb.indels_per_mb	0.2627	Thyroid gland	1.0	35	16
Breast_TNBC	feat_contrib	dna	event	tmb.indels_per_mb	0.2627	Urothelial tract	1.0	36	16
Breast_TNBC	feat_contrib	dna	event	driver.CDKN2A.mut	1.0	Anogenital	1.0	18	17
Breast_TNBC	feat_contrib	dna	event	driver.CDKN2A.mut	1.0	Bone/Soft tissue: Cartilaginous neoplasm	0.5322191172007424	31	17
Breast_TNBC	feat_contrib	dna	event	driver.CDKN2A.mut	1.0	Bone/Soft tissue: GIST	1.0	19	17
Breast_TNBC	feat_contrib	dna	event	driver.CDKN2A.mut	1.0	Bone/Soft tissue: Leiomyosarcoma	1.6101059753035039	9	17
Breast_TNBC	feat_contrib	dna	event	driver.CDKN2A.mut	1.0	Bone/Soft tissue: Liposarcoma	0.9831535161209133	25	17
Breast_TNBC	feat_contrib	dna	event	driver.CDKN2A.mut	1.0	Bone/Soft tissue: Osteosarcoma	1.810675536079201	7	17
Breast_TNBC	feat_contrib	dna	event	driver.CDKN2A.mut	1.0	Bone/Soft tissue: Undiff. sarcoma	2.506782353773446	3	17
Breast_TNBC	feat_contrib	dna	event	driver.CDKN2A.mut	1.0	Bone/Soft tissue: Other	1.7422894078121727	8	17
Breast_TNBC	feat_contrib	dna	event	driver.CDKN2A.mut	1.0	Breast: Triple negative	0.934400623159206	26	17
Breast_TNBC	feat_contrib	dna	event	driver.CDKN2A.mut	1.0	Breast: Other	0.5355291261520809	30	17
Breast_TNBC	feat_contrib	dna	event	driver.CDKN2A.mut	1.0	CNS: Glioma	3.5572934896261184	1	17
Breast_TNBC	feat_contrib	dna	event	driver.CDKN2A.mut	1.0	CNS: Medulloblastoma	0.2262759515492217	38	17
Breast_TNBC	feat_contrib	dna	event	driver.CDKN2A.mut	1.0	CNS: Pilocytic astrocytoma	1.0	20	17
Breast_TNBC	feat_contrib	dna	event	driver.CDKN2A.mut	1.0	Colorectum/Small intestine/Appendix	0.22268434579109508	39	17
Breast_TNBC	feat_contrib	dna	event	driver.CDKN2A.mut	1.0	Esophagus/Stomach	1.1201918888923805	15	17
Breast_TNBC	feat_contrib	dna	event	driver.CDKN2A.mut	1.0	Gynecologic: Endometrium	0.3759496703514327	36	17
Breast_TNBC	feat_contrib	dna	event	driver.CDKN2A.mut	1.0	Gynecologic: Ovary/Fallopian tube	0.4705279108674562	34	17
Breast_TNBC	feat_contrib	dna	event	driver.CDKN2A.mut	1.0	HPB: Bile duct/Gallbladder	2.6289906782457066	2	17
Breast_TNBC	feat_contrib	dna	event	driver.CDKN2A.mut	1.0	HPB: Liver	0.6121977057669379	29	17
Breast_TNBC	feat_contrib	dna	event	driver.CDKN2A.mut	1.0	HPB: Pancreas	2.308504702500303	4	17
Breast_TNBC	feat_contrib	dna	event	driver.CDKN2A.mut	1.0	Head and neck: Adenoid cystic	0.4896815485857362	32	17
Breast_TNBC	feat_contrib	dna	event	driver.CDKN2A.mut	1.0	Head and neck: Salivary gland	1.0359304413198107	16	17
Breast_TNBC	feat_contrib	dna	event	driver.CDKN2A.mut	1.0	Head and neck: Other	1.3814034843472776	11	17
Breast_TNBC	feat_contrib	dna	event	driver.CDKN2A.mut	1.0	Kidney: Chromophobe	0.12184567426908037	40	17
Breast_TNBC	feat_contrib	dna	event	driver.CDKN2A.mut	1.0	Kidney: Other	1.419351390486219	10	17
Breast_TNBC	feat_contrib	dna	event	driver.CDKN2A.mut	1.0	Lung: Non-small cell: LUAD	1.3190344609934674	12	17
Breast_TNBC	feat_contrib	dna	event	driver.CDKN2A.mut	1.0	Lung: Non-small cell: LUSC	1.219693990715056	13	17
Breast_TNBC	feat_contrib	dna	event	driver.CDKN2A.mut	1.0	Lung: Small cell	0.47246103549952384	33	17
Breast_TNBC	feat_contrib	dna	event	driver.CDKN2A.mut	1.0	Lymphoid tissue	0.39899755098233314	35	17
Breast_TNBC	feat_contrib	dna	event	driver.CDKN2A.mut	1.0	Mesothelium	2.286906429216286	5	17
Breast_TNBC	feat_contrib	dna	event	driver.CDKN2A.mut	1.0	Myeloid: Acute myeloid leukemia	1.0	21	17
Breast_TNBC	feat_contrib	dna	event	driver.CDKN2A.mut	1.0	Myeloid: Myeloproliferative neoplasm	1.0	22	17
Breast_TNBC	feat_contrib	dna	event	driver.CDKN2A.mut	1.0	NET: Colorectum/Small intestine	1.0	23	17
Breast_TNBC	feat_contrib	dna	event	driver.CDKN2A.mut	1.0	NET: Lung	0.617423564702445	28	17
Breast_TNBC	feat_contrib	dna	event	driver.CDKN2A.mut	1.0	NET: Pancreas	1.1951838226036877	14	17
Breast_TNBC	feat_contrib	dna	event	driver.CDKN2A.mut	1.0	Prostate	0.25436119360819465	37	17
Breast_TNBC	feat_contrib	dna	event	driver.CDKN2A.mut	1.0	Skin: Melanoma	1.032662067875005	17	17
Breast_TNBC	feat_contrib	dna	event	driver.CDKN2A.mut	1.0	Skin: Other	1.0	24	17
Breast_TNBC	feat_contrib	dna	event	driver.CDKN2A.mut	1.0	Thyroid gland	0.7842715137715565	27	17
Breast_TNBC	feat_contrib	dna	event	driver.CDKN2A.mut	1.0	Urothelial tract	1.8146634073084862	6	17
Breast_TNBC	feat_contrib	dna	event	driver.PIK3CA.mut	0.0	Anogenital	0.8682288039822698	35	18
Breast_TNBC	feat_contrib	dna	event	driver.PIK3CA.mut	0.0	Bone/Soft tissue: Cartilaginous neoplasm	1.0	13	18
Breast_TNBC	feat_contrib	dna	event	driver.PIK3CA.mut	0.0	Bone/Soft tissue: GIST	0.9334666895806638	29	18
Breast_TNBC	feat_contrib	dna	event	driver.PIK3CA.mut	0.0	Bone/Soft tissue: Leiomyosarcoma	0.9229225123071852	32	18
Breast_TNBC	feat_contrib	dna	event	driver.PIK3CA.mut	0.0	Bone/Soft tissue: Liposarcoma	1.0	14	18
Breast_TNBC	feat_contrib	dna	event	driver.PIK3CA.mut	0.0	Bone/Soft tissue: Osteosarcoma	0.9982744904063993	26	18
Breast_TNBC	feat_contrib	dna	event	driver.PIK3CA.mut	0.0	Bone/Soft tissue: Undiff. sarcoma	1.1407660381161946	4	18
Breast_TNBC	feat_contrib	dna	event	driver.PIK3CA.mut	0.0	Bone/Soft tissue: Other	1.0027257080056338	12	18
Breast_TNBC	feat_contrib	dna	event	driver.PIK3CA.mut	0.0	Breast: Triple negative	0.8680551755848918	36	18
Breast_TNBC	feat_contrib	dna	event	driver.PIK3CA.mut	0.0	Breast: Other	0.7437874280201796	39	18
Breast_TNBC	feat_contrib	dna	event	driver.PIK3CA.mut	0.0	CNS: Glioma	0.8813504019980821	34	18
Breast_TNBC	feat_contrib	dna	event	driver.PIK3CA.mut	0.0	CNS: Medulloblastoma	0.982416427426634	27	18
Breast_TNBC	feat_contrib	dna	event	driver.PIK3CA.mut	0.0	CNS: Pilocytic astrocytoma	1.0	15	18
Breast_TNBC	feat_contrib	dna	event	driver.PIK3CA.mut	0.0	Colorectum/Small intestine/Appendix	0.9169613095836848	33	18
Breast_TNBC	feat_contrib	dna	event	driver.PIK3CA.mut	0.0	Esophagus/Stomach	0.9247979479302861	31	18
Breast_TNBC	feat_contrib	dna	event	driver.PIK3CA.mut	0.0	Gynecologic: Endometrium	0.7479643220046386	38	18
Breast_TNBC	feat_contrib	dna	event	driver.PIK3CA.mut	0.0	Gynecologic: Ovary/Fallopian tube	1.0	16	18
Breast_TNBC	feat_contrib	dna	event	driver.PIK3CA.mut	0.0	HPB: Bile duct/Gallbladder	1.045295896623819	8	18
Breast_TNBC	feat_contrib	dna	event	driver.PIK3CA.mut	0.0	HPB: Liver	1.0	17	18
Breast_TNBC	feat_contrib	dna	event	driver.PIK3CA.mut	0.0	HPB: Pancreas	1.0454317939235132	7	18
Breast_TNBC	feat_contrib	dna	event	driver.PIK3CA.mut	0.0	Head and neck: Adenoid cystic	1.0	18	18
Breast_TNBC	feat_contrib	dna	event	driver.PIK3CA.mut	0.0	Head and neck: Salivary gland	0.7152665561204958	40	18
Breast_TNBC	feat_contrib	dna	event	driver.PIK3CA.mut	0.0	Head and neck: Other	0.8636393640800135	37	18
Breast_TNBC	feat_contrib	dna	event	driver.PIK3CA.mut	0.0	Kidney: Chromophobe	1.016098202002786	10	18
Breast_TNBC	feat_contrib	dna	event	driver.PIK3CA.mut	0.0	Kidney: Other	1.0	19	18
Breast_TNBC	feat_contrib	dna	event	driver.PIK3CA.mut	0.0	Lung: Non-small cell: LUAD	1.0265462371913243	9	18
Breast_TNBC	feat_contrib	dna	event	driver.PIK3CA.mut	0.0	Lung: Non-small cell: LUSC	0.9662429261874317	28	18
Breast_TNBC	feat_contrib	dna	event	driver.PIK3CA.mut	0.0	Lung: Small cell	1.0676607070118356	6	18
Breast_TNBC	feat_contrib	dna	event	driver.PIK3CA.mut	0.0	Lymphoid tissue	1.0056388387376578	11	18
Breast_TNBC	feat_contrib	dna	event	driver.PIK3CA.mut	0.0	Mesothelium	1.1805731017232761	2	18
Breast_TNBC	feat_contrib	dna	event	driver.PIK3CA.mut	0.0	Myeloid: Acute myeloid leukemia	1.0	20	18
Breast_TNBC	feat_contrib	dna	event	driver.PIK3CA.mut	0.0	Myeloid: Myeloproliferative neoplasm	1.0	21	18
Breast_TNBC	feat_contrib	dna	event	driver.PIK3CA.mut	0.0	NET: Colorectum/Small intestine	1.139056171779373	5	18
Breast_TNBC	feat_contrib	dna	event	driver.PIK3CA.mut	0.0	NET: Lung	1.2289989792128135	1	18
Breast_TNBC	feat_contrib	dna	event	driver.PIK3CA.mut	0.0	NET: Pancreas	1.0	22	18
Breast_TNBC	feat_contrib	dna	event	driver.PIK3CA.mut	0.0	Prostate	1.0	23	18
Breast_TNBC	feat_contrib	dna	event	driver.PIK3CA.mut	0.0	Skin: Melanoma	1.0	24	18
Breast_TNBC	feat_contrib	dna	event	driver.PIK3CA.mut	0.0	Skin: Other	1.1499287684747153	3	18
Breast_TNBC	feat_contrib	dna	event	driver.PIK3CA.mut	0.0	Thyroid gland	1.0	25	18
Breast_TNBC	feat_contrib	dna	event	driver.PIK3CA.mut	0.0	Urothelial tract	0.9281239391454456	30	18
Breast_TNBC	feat_contrib	dna	event	driver.PTEN.mut	0.0	Anogenital	0.9297309832525096	30	19
Breast_TNBC	feat_contrib	dna	event	driver.PTEN.mut	0.0	Bone/Soft tissue: Cartilaginous neoplasm	1.065857884231322	6	19
Breast_TNBC	feat_contrib	dna	event	driver.PTEN.mut	0.0	Bone/Soft tissue: GIST	0.8523994704532066	35	19
Breast_TNBC	feat_contrib	dna	event	driver.PTEN.mut	0.0	Bone/Soft tissue: Leiomyosarcoma	0.9183745178915437	31	19
Breast_TNBC	feat_contrib	dna	event	driver.PTEN.mut	0.0	Bone/Soft tissue: Liposarcoma	1.2357770963340726	2	19
Breast_TNBC	feat_contrib	dna	event	driver.PTEN.mut	0.0	Bone/Soft tissue: Osteosarcoma	0.8564151774836135	34	19
Breast_TNBC	feat_contrib	dna	event	driver.PTEN.mut	0.0	Bone/Soft tissue: Undiff. sarcoma	0.9994061763830744	24	19
Breast_TNBC	feat_contrib	dna	event	driver.PTEN.mut	0.0	Bone/Soft tissue: Other	1.0261254395034964	12	19
Breast_TNBC	feat_contrib	dna	event	driver.PTEN.mut	0.0	Breast: Triple negative	0.8502711333070152	37	19
Breast_TNBC	feat_contrib	dna	event	driver.PTEN.mut	0.0	Breast: Other	0.8503561646718433	36	19
Breast_TNBC	feat_contrib	dna	event	driver.PTEN.mut	0.0	CNS: Glioma	0.8035627508221651	39	19
Breast_TNBC	feat_contrib	dna	event	driver.PTEN.mut	0.0	CNS: Medulloblastoma	1.0	14	19
Breast_TNBC	feat_contrib	dna	event	driver.PTEN.mut	0.0	CNS: Pilocytic astrocytoma	1.0	15	19
Breast_TNBC	feat_contrib	dna	event	driver.PTEN.mut	0.0	Colorectum/Small intestine/Appendix	0.9848361468727579	25	19
Breast_TNBC	feat_contrib	dna	event	driver.PTEN.mut	0.0	Esophagus/Stomach	1.0	16	19
Breast_TNBC	feat_contrib	dna	event	driver.PTEN.mut	0.0	Gynecologic: Endometrium	0.7608644940383964	40	19
Breast_TNBC	feat_contrib	dna	event	driver.PTEN.mut	0.0	Gynecologic: Ovary/Fallopian tube	1.0	17	19
Breast_TNBC	feat_contrib	dna	event	driver.PTEN.mut	0.0	HPB: Bile duct/Gallbladder	1.0411542984262527	9	19
Breast_TNBC	feat_contrib	dna	event	driver.PTEN.mut	0.0	HPB: Liver	1.0188148092589522	13	19
Breast_TNBC	feat_contrib	dna	event	driver.PTEN.mut	0.0	HPB: Pancreas	1.0416125071160798	8	19
Breast_TNBC	feat_contrib	dna	event	driver.PTEN.mut	0.0	Head and neck: Adenoid cystic	1.0	18	19
Breast_TNBC	feat_contrib	dna	event	driver.PTEN.mut	0.0	Head and neck: Salivary gland	0.8977173636783655	32	19
Breast_TNBC	feat_contrib	dna	event	driver.PTEN.mut	0.0	Head and neck: Other	1.030743101620612	11	19
Breast_TNBC	feat_contrib	dna	event	driver.PTEN.mut	0.0	Kidney: Chromophobe	0.9617795621004332	28	19
Breast_TNBC	feat_contrib	dna	event	driver.PTEN.mut	0.0	Kidney: Other	1.0	19	19
Breast_TNBC	feat_contrib	dna	event	driver.PTEN.mut	0.0	Lung: Non-small cell: LUAD	1.0334265206178628	10	19
Breast_TNBC	feat_contrib	dna	event	driver.PTEN.mut	0.0	Lung: Non-small cell: LUSC	0.9398264955096368	29	19
Breast_TNBC	feat_contrib	dna	event	driver.PTEN.mut	0.0	Lung: Small cell	1.0617197509491152	7	19
Breast_TNBC	feat_contrib	dna	event	driver.PTEN.mut	0.0	Lymphoid tissue	1.1386006404230062	5	19
Breast_TNBC	feat_contrib	dna	event	driver.PTEN.mut	0.0	Mesothelium	1.179746989725002	4	19
Breast_TNBC	feat_contrib	dna	event	driver.PTEN.mut	0.0	Myeloid: Acute myeloid leukemia	1.0	20	19
Breast_TNBC	feat_contrib	dna	event	driver.PTEN.mut	0.0	Myeloid: Myeloproliferative neoplasm	1.0	21	19
Breast_TNBC	feat_contrib	dna	event	driver.PTEN.mut	0.0	NET: Colorectum/Small intestine	1.2428411391794003	1	19
Breast_TNBC	feat_contrib	dna	event	driver.PTEN.mut	0.0	NET: Lung	0.8908314846343088	33	19
Breast_TNBC	feat_contrib	dna	event	driver.PTEN.mut	0.0	NET: Pancreas	1.0	22	19
Breast_TNBC	feat_contrib	dna	event	driver.PTEN.mut	0.0	Prostate	0.8093692810527259	38	19
Breast_TNBC	feat_contrib	dna	event	driver.PTEN.mut	0.0	Skin: Melanoma	0.9674708342602749	27	19
Breast_TNBC	feat_contrib	dna	event	driver.PTEN.mut	0.0	Skin: Other	0.9693010831774342	26	19
Breast_TNBC	feat_contrib	dna	event	driver.PTEN.mut	0.0	Thyroid gland	1.2344184888991871	3	19
Breast_TNBC	feat_contrib	dna	event	driver.PTEN.mut	0.0	Urothelial tract	1.0	23	19
Breast_TNBC	feat_contrib	dna	event	driver.TBX3.mut	0.3617	Anogenital	1.0	5	20
Breast_TNBC	feat_contrib	dna	event	driver.TBX3.mut	0.3617	Bone/Soft tissue: Cartilaginous neoplasm	1.0	6	20
Breast_TNBC	feat_contrib	dna	event	driver.TBX3.mut	0.3617	Bone/Soft tissue: GIST	1.0	7	20
Breast_TNBC	feat_contrib	dna	event	driver.TBX3.mut	0.3617	Bone/Soft tissue: Leiomyosarcoma	2.544921996939076	3	20
Breast_TNBC	feat_contrib	dna	event	driver.TBX3.mut	0.3617	Bone/Soft tissue: Liposarcoma	1.0	8	20
Breast_TNBC	feat_contrib	dna	event	driver.TBX3.mut	0.3617	Bone/Soft tissue: Osteosarcoma	1.0	9	20
Breast_TNBC	feat_contrib	dna	event	driver.TBX3.mut	0.3617	Bone/Soft tissue: Undiff. sarcoma	1.0	10	20
Breast_TNBC	feat_contrib	dna	event	driver.TBX3.mut	0.3617	Bone/Soft tissue: Other	1.0	11	20
